quoted_at,zone_band,outward_code,representative_postcode,address1,destination_label,service_window,pickup_after,deliver_before,requested_vehicle,requested_vehicle_type,quote_status,http_status,price_net,price_gross,returned_vehicle_type,pickup_eta,delivery_eta,min_realistic_time,error
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,15.04 GBP,18.05 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,17.12 GBP,20.54 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,15.04 GBP,18.05 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,17.12 GBP,20.54 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,11.13 GBP,13.36 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,12.78 GBP,15.34 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,11.13 GBP,13.36 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,12.78 GBP,15.34 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,11.13 GBP,13.36 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,12.78 GBP,15.34 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,16.96 GBP,20.35 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,19.47 GBP,23.36 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,16.96 GBP,20.35 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,19.47 GBP,23.36 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,16.96 GBP,20.35 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,19.47 GBP,23.36 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,18.93 GBP,22.72 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,21.74 GBP,26.09 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,18.93 GBP,22.72 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,21.74 GBP,26.09 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,18.93 GBP,22.72 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:31:19+01:00,55,
2026-05-05T05:14:47+00:00,zone2,W14,W14 8UX,Hammersmith Road,Olympia London,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,21.74 GBP,26.09 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:15+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,9.12 GBP,10.94 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,11.14 GBP,13.37 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,9.12 GBP,10.94 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,11.14 GBP,13.37 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,9.12 GBP,10.94 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,11.14 GBP,13.37 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,13.86 GBP,16.63 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,15.94 GBP,19.13 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,13.86 GBP,16.63 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,15.94 GBP,19.13 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,13.86 GBP,16.63 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,15.94 GBP,19.13 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,16.60 GBP,19.92 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,17.48 GBP,20.98 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,16.60 GBP,19.92 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,17.48 GBP,20.98 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,16.60 GBP,19.92 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:26:15+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW3,SW3 4RY,Duke of York's HQ King's Road,Saatchi Gallery,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,17.48 GBP,20.98 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:43+01:00,50,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,10.98 GBP,13.18 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,10.96 GBP,13.15 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,10.98 GBP,13.18 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,10.96 GBP,13.15 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,10.98 GBP,13.18 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,10.96 GBP,13.15 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,16.62 GBP,19.94 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,17.32 GBP,20.78 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,16.62 GBP,19.94 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,17.32 GBP,20.78 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,16.62 GBP,19.94 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,17.32 GBP,20.78 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,18.68 GBP,22.42 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,19.95 GBP,23.94 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,18.68 GBP,22.42 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,19.95 GBP,23.94 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,18.68 GBP,22.42 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:30:54+01:00,55,
2026-05-05T05:14:47+00:00,zone2,SW5,SW5 9QA,Earl's Court Road,Earl's Court Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,19.95 GBP,23.94 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:25:01+01:00,53,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,12.24 GBP,14.69 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,13.44 GBP,16.13 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,12.24 GBP,14.69 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,13.44 GBP,16.13 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,12.24 GBP,14.69 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,13.44 GBP,16.13 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,17.97 GBP,21.56 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,20.35 GBP,24.42 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,17.97 GBP,21.56 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,20.35 GBP,24.42 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,17.97 GBP,21.56 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,20.35 GBP,24.42 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,19.71 GBP,23.65 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,22.44 GBP,26.93 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,19.71 GBP,23.65 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,22.44 GBP,26.93 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,19.71 GBP,23.65 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:33:08+01:00,57,
2026-05-05T05:14:47+00:00,zone2,SW6,SW6 1HS,Fulham Road,Stamford Bridge,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,22.44 GBP,26.93 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:27:58+01:00,56,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:22:40+01:00,47,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:04+01:00,49,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:22:40+01:00,47,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:04+01:00,49,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:22:40+01:00,47,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:04+01:00,49,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,13.14 GBP,15.77 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:22:40+01:00,47,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,15.11 GBP,18.13 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:04+01:00,49,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,13.14 GBP,15.77 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:22:40+01:00,47,
2026-05-05T05:14:47+00:00,zone2,SW7,SW7 2DD,Exhibition Road,Science Museum,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,15.11 GBP,18.13 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:04+01:00,49,
